-0.000666116	-0.0731097	0.0730202	0.0546561	-0.0153778	-0.0836034	-0.254979	-0.266011	
0.19804	0.191747	0.192788	0.0705492	-0.0712809	-0.217728	-0.422637	-0.505566	
0.418184	0.0108172	-0.0857356	-0.117662	-0.0649139	-0.0554239	-0.133019	-0.12703	
0.0325907	0.20259	0.22039	0.136388	-0.0193223	-0.153034	-0.146935	-0.158072	
-0.20422	-0.0691145	0.143966	0.146197	0.0544343	0.0882894	0.0995265	0.0586864	
-0.119774	-0.0678341	-0.020472	0.0427834	0.112197	0.130153	0.119813	0.160679	
0.212531	0.121825	0.0308887	-0.0848305	-0.102221	-0.176847	-0.111064	-0.0699784	
-0.160755	-0.146187	0.0202953	-0.0448503	-0.0654646	-0.0726815	0.0981774	0.0252473	
-0.332017	-0.192711	-0.0422058	0.0593492	0.0715725	0.178404	0.20336	0.3802	
0.0233413	-0.279261	-0.117403	-0.130358	-0.115644	0.0122394	0.000704437	-0.360357	
0.153164	0.00776043	0.0319673	0.0945032	0.051597	-0.020206	0.0266881	-0.207909	
-0.109848	-0.161391	-0.21229	0.0213408	0.236351	0.278739	0.0412801	-0.0593634	
0.122055	0.118773	0.107579	0.114493	0.07736	-0.11113	-0.0844015	-0.243262	
-0.31143	-0.0634743	0.0270647	0.235108	0.393514	0.401923	0.266145	0.224765	
-0.00222675	0.152899	0.0269769	-0.0728768	-0.0452972	-0.0423866	-0.00333174	0.00103567	
-0.394359	-0.0475063	0.0348208	0.0244397	0.0164591	0.0839394	0.146648	0.240548	
-0.0901058	-0.12115	-0.179461	-0.0425219	0.0480225	0.111227	0.128878	0.142607	
-0.145394	0.0968636	0.0774342	-0.0957358	-0.185582	-0.109895	0.12707	0.323949	
-0.303013	0.0357683	-0.00897256	-0.0305475	-0.0583349	0.155562	0.139716	0.229476	
-0.0539101	-0.0744222	-0.167513	-0.138866	-0.161516	-0.00743385	0.0376994	0.0918737	
0.0487383	0.159376	0.269839	0.140033	-0.00200751	-0.147803	0.00750568	0.181163	
0.038752	-0.124397	-0.150666	0.00317141	0.256384	0.079214	0.167788	0.190342	
0.00603516	-0.2537	-0.135033	-0.0334514	-0.0117342	0.0533799	-0.0241951	-0.44119	
0.247051	-0.00359928	-0.0773708	-0.104724	-0.162399	-0.225498	-0.170852	-0.0732231	
0.376616	0.0766331	-0.012725	-0.0172903	-0.0338335	-0.0544243	-0.173674	-0.374283	
-0.0684345	-0.163154	-0.053622	-0.0136094	0.104639	0.161051	0.126203	-0.164007	
0.0699641	0.0721988	0.0669493	0.0841937	-0.0186288	-0.010413	-0.29447	-0.306115	
0.185942	-0.107929	-0.183465	-0.10009	0.00902156	0.0770816	-0.168029	-0.390313	
-0.087555	0.00600244	-0.0124899	-0.149919	-0.271093	-0.171099	-0.07378	0.0630967	
0.0581673	-0.0239141	-0.0446412	0.054093	-0.0989863	-0.0750207	-0.234895	-0.0278578	
0.186325	-0.0934932	-0.0199932	-0.0911029	-0.0744303	-0.0581055	0.0464722	-0.0620526	
0.00302776	0.0394062	-0.0137112	-0.102553	-0.193855	-0.144685	-0.0576355	0.150534	
-0.0154101	0.265294	0.12033	-0.00527272	-0.108969	-0.176317	-0.129055	0.0592276	
-0.00209399	0.043496	0.227348	0.153843	0.0799678	0.130397	0.101209	0.092705	
0.493577	0.00647106	-0.00186408	0.0802397	0.184622	0.13437	-0.144643	-0.38473	
0.130934	0.133705	0.0540297	0.153758	0.162354	0.224818	0.016778	0.063802	
0.143493	0.198462	0.127661	0.00478984	-0.115083	-0.104463	-0.117618	-0.0782417	
-0.0265714	-0.0263397	0.0229227	0.00839006	-0.0254642	0.0563525	0.163451	0.212903	
0.0585093	-0.029406	-0.00172261	-0.178399	-0.356605	-0.317857	-0.0864613	0.0863297	
-0.135864	0.059923	0.0985754	0.0432049	-0.0168201	-0.0327969	-0.0267055	-0.047191	
0.303315	0.0602917	0.00379174	0.13032	0.221276	-0.0177035	-0.284759	-0.225945	
-0.0774447	-0.00790605	-0.0125583	0.047887	0.0139272	0.0598954	0.0375834	0.23057	
0.204732	-0.0279473	-0.163612	-0.139508	-0.106905	-0.10216	-0.0312258	-0.182873	
-0.141044	-0.00500863	-0.101567	0.00570397	0.0479102	0.0737538	0.0517313	0.290715	
0.113792	0.0906207	0.0679295	0.12912	0.16508	0.0763235	-0.0162316	0.024355	
0.197618	0.152302	0.0562665	-0.0207997	-0.0432018	-0.0158692	-0.132797	-0.385956	
-0.259028	-0.0502603	-0.00113373	0.0419803	0.064917	0.148072	-0.0110594	-0.181637	
-0.341884	-0.280033	-0.186357	-0.0292056	0.191955	0.27423	0.333776	0.374403	
0.110414	0.120338	0.09927	0.0852482	-0.0225828	-0.0651114	-0.0745519	0.0354164	
-0.0178837	-0.111382	-0.122702	-0.22308	-0.199186	-0.124243	0.029754	0.090152	
-0.228433	0.0112627	0.108671	0.0624874	-0.0406909	-0.124609	-0.151889	-0.195392	
0.0748716	0.0128832	-0.0106643	0.0413231	-0.0147835	-0.124631	-0.198947	-0.286669	
0.0256459	-0.182192	-0.068221	-0.0094464	0.165266	0.0526583	-0.00889953	-0.203592	
-0.142807	0.00645043	0.0130782	0.145497	0.161069	0.147215	0.00637287	-0.0150716	
-0.0585841	-0.190025	-0.152208	-0.0838694	-0.0137948	-0.0192967	-0.0883679	-0.0753904	
0.0159081	0.117022	0.0579164	-0.0909706	-0.281726	-0.271646	-0.253277	-0.111294	
0.104433	-0.103694	-0.0855543	-0.0493387	0.0059727	0.0863295	0.0621576	0.0584467	
-0.159561	0.219833	0.101924	0.0176168	-0.141674	-0.137433	-0.18228	0.03401	
0.19606	-0.0853188	-0.0721728	-0.0580745	-0.0089373	0.00233317	0.121232	0.18836	
0.0931707	0.0281707	-0.084774	-0.0702839	-0.0565323	-0.104277	-0.263154	-0.463847	
0.0265415	-0.0788951	-0.0938466	-0.16481	-0.113178	0.00701236	0.111553	0.0792737	
-0.131667	-0.123615	0.0119214	0.0175142	0.0552915	0.055558	0.214922	0.191012	
0.129059	-0.18403	-0.0867242	-0.0859761	0.036671	-0.0705831	0.0397465	0.0174234	
-0.257439	-0.140751	-0.0814556	-0.184817	-0.232482	-0.153234	0.122419	0.12118	
-0.0501004	-0.105562	-0.0198092	0.0345397	0.118645	0.239103	0.323578	0.195251	
-0.280795	0.0186395	-0.0818648	-0.121326	-0.0970129	-0.0915143	0.0307485	0.177694	
-0.17268	-0.134837	-0.119642	0.0481746	0.163295	0.296904	0.140056	0.0037675	
-0.170182	0.0446221	0.147712	0.181342	0.271309	0.242967	0.401374	0.476561	
-0.0522569	-0.0352326	0.0624032	0.14187	0.18511	0.144681	0.331676	0.605463	
-0.177491	0.106432	0.263069	0.248065	0.0763529	0.0700677	0.179584	0.418677	
0.100012	-0.183012	-0.138669	-0.0794621	-0.0570159	-0.0105192	-0.0323201	0.0121405	
0.046138	-0.204791	-0.082931	-0.136676	-0.228291	-0.139976	0.0554685	-0.0465548	
-0.279253	-0.0836437	-0.0773466	-0.0455419	0.083926	0.113225	0.199615	0.382153	
0.0745364	-0.345885	-0.349545	-0.0798299	0.169969	0.331485	0.148426	-0.252764	
-0.144446	-0.23865	-0.226556	-0.174278	-0.0586696	0.0540337	0.145607	0.110546	
0.181148	0.0617664	0.0747555	0.0757523	0.0957263	0.0178659	0.0125302	-0.0872876	
-0.037184	0.140137	0.18055	0.152262	0.169221	0.0888215	0.0734895	-0.166049	
0.11428	-0.164516	-0.163239	0.0372348	0.191523	0.267031	0.0574265	-0.0621155	
-0.134972	-0.0364912	-0.0207421	-0.0207776	-0.00502224	-0.0248703	-0.044443	0.087452	
-0.00131871	0.167163	0.0689753	0.0851621	0.0370879	0.0267619	-0.0772458	0.00172508	
-0.201115	0.229756	0.220418	0.153416	0.0390508	-0.0220945	0.059694	0.261688	
-0.172309	-0.0423127	-0.0167765	-0.120242	-0.125097	-0.104942	0.0409989	0.114935	
-0.288442	-0.365528	-0.228441	-0.0777057	0.0138405	0.0810964	0.361913	0.362316	
0.392017	0.0857418	0.0044543	-0.167691	-0.17442	-0.230416	-0.262424	-0.397664	
0.298037	0.0591563	-0.00289672	0.0979789	0.184032	0.0676264	-0.311606	-0.639301	
0.1097	0.157755	0.145408	0.105335	0.0572677	-0.11763	-0.177952	0.0473265	
-0.119037	-0.279086	-0.161063	-0.0370065	0.0685025	0.0850308	0.251269	0.157217	
0.00671372	0.0398806	-0.0298504	-0.208215	-0.319906	-0.126792	0.0425432	0.233476	
0.00770605	-0.0869413	-0.187017	-0.131076	0.0498976	0.0354929	-0.0753025	-0.208985	
-0.229569	0.139275	0.106092	-0.00695898	-0.00617999	0.0508383	0.0720776	0.236424	
0.0741709	-0.0697936	-0.0241151	0.0786268	0.137571	0.151085	0.122656	-0.0177487	
-0.123742	-0.040626	-0.0958166	-0.164246	-0.23121	-0.0861171	-0.135079	-0.204929	
-0.262119	-0.0661882	-0.0841156	0.0496938	0.125852	0.175471	0.240057	0.369164	
-0.217002	-0.0641671	-0.0079728	0.022218	0.00738457	-0.0110501	-0.0760169	-0.298997	
0.132997	0.0520202	0.138247	0.234638	0.268708	0.12109	0.0615619	-0.0229135	
-0.438666	-0.0384333	-0.0503437	-0.133143	-0.216213	-0.18811	-0.0294413	0.0066141	
-0.066947	0.179746	0.292417	0.2539	0.0693031	-0.043782	-0.0457826	0.184923	
0.0444509	0.152647	0.102487	0.0826588	0.0785505	0.0550286	0.137221	0.291071	
-0.193851	0.0895285	0.105705	0.12022	0.115188	0.0575178	0.0764268	0.222219	
0.346796	0.112756	-0.0559075	-0.03228	0.0741825	0.0386774	-0.133486	-0.431093	
0.0841703	0.0776804	0.0262096	0.0982757	0.155053	0.112226	0.0131552	-0.0605499	
0.0995855	0.018356	-0.0619935	-0.103284	-0.211594	-0.192729	-0.262175	-0.317611	
-0.130453	-0.0789699	-0.110411	-0.092637	-0.0653143	0.148115	0.115159	0.152929	
0.00545012	-0.133032	-0.0490343	-0.114269	-0.104634	-0.130381	0.0684454	0.0293111	
-0.0485775	0.0949738	0.0669483	-0.0498875	-0.135635	-0.0961639	0.0866803	0.175517	
0.268245	0.224019	0.0947331	-0.0903821	-0.192524	-0.319354	-0.292114	-0.31581	
-0.0416214	-0.0221277	-0.149717	-0.140044	-0.19274	-0.140981	-0.169217	0.015939	
-0.138708	0.154765	0.222528	0.182177	0.124097	-0.0349493	0.0297082	0.162137	
0.190339	0.113986	0.0860866	-0.0229449	-0.0728658	-0.107424	0.0442517	0.196239	
0.0329647	-0.0071881	-0.00507416	-0.0459295	-0.131945	-0.0916951	-0.0155823	0.0934041	
0.0503863	0.101995	0.108629	0.12855	-0.00695321	0.148118	0.0128319	0.277352	
0.169891	-0.0780293	-0.141755	0.092673	0.290948	0.310498	0.088446	-0.157538	
0.0211147	0.100913	0.0992553	-0.0301117	-0.152186	-0.16578	-0.110517	-0.0832182	
-0.234875	0.0288761	0.00213318	-0.063981	-0.108414	-0.126364	0.0766008	0.337253	
0.216723	0.0515253	0.0457798	-0.10755	-0.110049	-0.158473	-0.111764	0.0281958	
-0.0953325	-0.117289	-0.0795642	0.0458379	0.151031	0.239179	0.221004	0.14654	
-0.0898143	-0.0187672	0.0154752	0.0362036	0.0437865	0.164875	0.232296	0.220501	
0.393881	0.0155642	-0.0932562	-0.00357287	0.00659047	-0.0871713	-0.32045	-0.474747	
0.0804874	-0.0501073	-0.159009	-0.189009	-0.140988	-0.0986588	-0.156129	-0.334931	
-0.073389	0.0542063	0.115965	0.100639	0.0392539	-0.0782451	-0.0878394	0.028925	
0.229243	0.147818	-0.0289206	-0.161717	-0.145916	-0.184735	-0.168427	-0.434713	
-0.187169	0.157461	0.159698	-0.0811552	-0.255224	-0.270008	-0.113722	0.0219459	
0.218328	0.135594	0.0331746	-0.0823011	-0.00126199	-0.0449825	-0.033149	-0.034476	
0.0908873	0.0798616	-0.00167378	0.0527838	0.0609393	0.0565914	-0.254413	-0.503538	
-0.00776691	-0.0899335	0.0737735	0.0794985	0.12091	0.128308	-0.0401893	-0.154045	
-0.0361402	0.308049	0.184936	0.00738295	-0.18086	-0.178712	-0.00383395	0.228499	
0.368325	0.351875	0.0833702	-0.142557	-0.273693	-0.364054	-0.540047	-0.516245	
-0.230482	0.106964	0.0700855	-0.0173346	-0.216088	-0.189655	-0.115773	0.0193628	
-0.0653594	-0.0526826	0.0174645	0.0269124	-0.0944108	0.0337755	0.0457054	0.197836	
0.146785	0.625537	0.575143	0.170797	-0.262548	-0.518077	-0.359278	0.0322864	
0.0426865	-0.464062	-0.532536	-0.315864	0.0315819	0.0850076	-0.0332766	-0.467663	
0.365535	0.0480265	0.10795	0.281081	0.279645	0.231596	-0.312922	-0.640254	
0.0553731	0.192152	0.208287	0.171022	0.0717875	-0.121992	0.0763039	0.506151	
0.248162	-0.0488123	-0.303708	-0.339683	-0.403339	-0.102597	0.119674	0.477969	
-0.105356	0.226711	0.286226	0.0880158	-0.0645131	-0.19041	0.165433	0.401462	
-0.603992	-0.538452	-0.554433	-0.548869	-0.20674	0.149171	0.560133	0.876894	
0.246247	0.0767968	-0.105946	-0.120809	-0.113628	-0.0894962	-0.119624	-0.161464	
0.458951	0.01539	-0.134832	-0.104283	0.147254	0.118743	0.158323	0.12427	
-0.0474106	-0.277956	0.0296667	0.149152	0.317388	0.191379	0.129777	-0.328705	
0.100661	0.0177261	0.0152326	-0.0490541	-0.169415	-0.139686	0.307146	0.516695	
0.511925	-0.428545	-0.276154	0.0374719	0.0581637	0.0886266	-0.296335	-0.94102	
-0.154151	0.215942	0.254014	0.0602371	-0.149473	-0.0375949	-0.0952922	-0.0529295	
0.15066	-0.11408	-0.322486	-0.0566176	0.157367	0.325677	-0.0851362	-0.1024	
0.859813	0.624983	0.382915	-0.00513661	-0.538443	-0.69311	-0.634829	-0.37697	
-0.075424	0.00113831	-0.0982465	-0.0801504	-0.0751655	-0.00334067	-0.119746	0.0276267	
-0.331146	-0.270759	-0.139098	0.0280127	0.046217	-0.0230087	0.0667021	0.111289	
-0.719963	-0.612282	-0.258532	0.0742302	0.353191	0.486966	0.467619	0.177834	
0.130405	0.30691	0.394722	0.242294	0.206092	-0.011116	0.0410118	-0.145771	
0.453302	0.181224	0.0845455	-0.0604674	-0.13312	-0.0776421	-0.1162	-0.123867	
-0.227715	0.205291	0.463548	0.324786	0.0563285	-0.361132	-0.378096	-0.171363	
-0.31994	-0.0235867	0.205854	0.3297	0.145475	0.130515	-0.00344307	-0.296528	
-0.40922	0.267641	0.249868	0.521979	0.695651	0.523128	0.219663	0.135039	
0.226375	0.346842	0.212479	0.0757865	0.00687049	-0.128689	-0.262493	-0.567538	
-0.334873	-0.18222	-0.31033	-0.225234	-0.158188	-0.181335	0.0417753	0.296331	
0.584303	-0.0742786	-0.15235	-0.089877	0.16231	0.118948	-0.185368	-0.581562	
-0.196349	-0.0560429	0.0350815	-0.136609	-0.234197	-0.085205	-0.0217394	-0.23872	
-0.302417	0.333384	0.316227	0.187842	-0.106469	-0.241175	-0.189114	0.196784	
0.252242	0.105239	0.0687195	0.170457	0.198347	0.147805	-0.106927	-0.197339	
0.0626587	0.288999	0.200583	0.00658238	-0.0417827	-0.141979	-0.057536	0.28487	
0.589774	0.241579	0.00921101	-0.0749529	-0.0220033	-0.214993	-0.450184	-0.642448	
-0.244099	-0.24063	-0.0178164	0.0274521	0.119522	0.19482	0.527509	0.856076	
-0.341002	-0.254862	-0.167766	-0.0409274	0.195781	0.304708	0.117263	0.0329955	
-0.190514	-0.739234	-0.44448	-0.0130092	0.360426	0.75038	0.267838	-0.539226	
0.0326096	-0.0354126	-0.0256674	0.0146188	0.0396643	-0.00541435	-0.176383	-0.314543	
-0.456914	0.0892186	0.225657	-0.107892	-0.374777	-0.420646	-0.0106339	0.31015	
-0.585544	-0.12969	0.12059	0.13298	0.0100564	0.123301	0.219984	0.131275	
-0.457951	-0.241751	-0.260554	0.0681001	0.406316	0.606525	0.749057	0.991205	
0.971779	0.149348	-0.251397	-0.503189	-0.638677	-0.443759	-0.376632	-0.269056	
0.0132707	0.177755	0.0881702	-0.0197983	-0.23915	-0.340729	-0.239982	0.0690028	
